FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,32.187426,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,32.957079,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,7,Diploma,2018,54.146919,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,7,Diploma,2019,54.281877,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,7,Diploma,2020,53.338188,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,7,Diploma,2021,53.060215,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,7,Diploma,2022,54.205311,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,7,Diploma,2023,54.935589,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,7,Diploma,2024,55.543075,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,11,Laurea e post-laurea,2018,67.238304,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,11,Laurea e post-laurea,2019,67.608724,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,11,Laurea e post-laurea,2020,67.176163,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,11,Laurea e post-laurea,2021,68.464419,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,11,Laurea e post-laurea,2022,69.010738,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,11,Laurea e post-laurea,2023,69.611178,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,11,Laurea e post-laurea,2024,70.48834,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,99,Totale,2018,42.60862,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,99,Totale,2019,43.280522,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,99,Totale,2020,42.628873,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,99,Totale,2021,42.716929,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,99,Totale,2022,43.826595,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,99,Totale,2023,45.456332,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y50-74,50-74 anni,99,Totale,2024,46.649646,,
